text;created_at;retweet_count;favorite_count;is_retweet;sentiment
#BuyAmericanHireAmerican???? https://t.co/JPEXQTVR1E;04-19-2017 17:31:28;12938;54144;false;Neutral
#BuyAmericanHireAmerican????Watch??https://t.co/AUqYcrgeyn https://t.co/rf9aivVb7g;04-18-2017 20:56:16;6772;33968;false;Neutral
Just learned that Jon @Ossoff who is running for Congress in Georgia doesn't even live in the district. Republicans get out and vote!;04-18-2017 20:38:25;16473;63042;false;Neutral
"Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime &amp; 2nd A.";04-18-2017 10:46:19;16046;62665;false;Neutral
"With eleven Republican candidates running in Georgia (on Tuesday) for Congress a runoff will be a win. Vote ""R"" for lower taxes &amp; safety!";04-18-2017 02:18:38;13599;61163;false;Neutral
The recent Kansas election (Congress) was a really big media event until the Republicans won. Now they play the same game with Georgia-BAD!;04-17-2017 00:45:01;12804;64082;false;Neutral
Someone should look into who paid for the small organized rallies yesterday. The election is over!;04-16-2017 13:13:26;21244;95808;false;Neutral
I did what was an almost an impossible thing to do for a Republican-easily won the Electoral College! Now Tax Returns are brought up again?;04-16-2017 13:07:11;12384;70664;false;Neutral
RT @FLOTUS: Looking forward to hosting the annual Easter Egg Roll at the @WhiteHouse on Monday! https://t.co/nz7vucugx9;04-14-2017 21:46:20;17662;0;true;Neutral
Weekly Address- https://t.co/tpZ7eqJLUH https://t.co/B2NQzj53ft;04-14-2017 20:41:25;7089;33563;false;Neutral
Jobs are returning illegal immigration is plummeting law order and justice are being restored. We are truly making America great again!;04-13-2017 00:32:25;30950;139902;false;Neutral
Economic confidence is soaring as we unleash the power of private sector job creation and stand up for the American Workers. #AmericaFirst;4.12.2017 23:09;12143;65130;false;Neutral
Had a very good call last night with the President of China concerning the menace of North Korea.;4.12.2017 12:22;19588;92666;false;Neutral
I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!;4.11.2017 11:59;19145;81554;false;Neutral
RT @foxnation: Grateful Syrians React To @realDonaldTrump Strike: 'I'll Name My Son Donald' https://t.co/7KexXsXLUx #SyrianStrikes;4.11.2017 11:48;6245;0;true;Neutral
JOBS JOBS JOBS!https://t.co/XGOQPHywrt https://t.co/B5Qbn6llzE;4.6.2017 2:12;23000;83555;false;Neutral
.@WhiteHouse #CEOTownHall??https://t.co/ADSKuUXf1b https://t.co/XHfQ6zmF2H;4.4.2017 18:38;8409;38111;false;Neutral
Looking forward to hosting our heroes from the Wounded Warrior Project (@WWP) Soldier Ride to the @WhiteHouse on Th… https://t.co/QLC0qFD94x;4.3.2017 17:56;11042;56195;false;Neutral
Did Hillary Clinton ever apologize for receiving the answers to the debate? Just asking!;4.3.2017 11:21;27505;108357;false;Neutral
Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?;4.3.2017 11:16;20532;71599;false;Neutral
"Such amazing reporting on unmasking and the crooked scheme against us by @foxandfriends. ""Spied on before nomination."" The real story.";4.3.2017 10:15;19995;73263;false;Neutral
"..not associated with Russia. Trump team spied on before he was nominated."" If this is true does not get much bigger. Would be sad for U.S.";4.1.2017 17:02;15671;64746;false;Neutral
"We are going to defend our industry &amp; create a level playing field for the American worker. It is time to put… https://t.co/dzPKJMghj1";03-31-2017 21:31:44;14593;65695;false;Neutral
#ConfirmGorsuch #SCOTUS https://t.co/WkqHYMcYa3;03-31-2017 17:45:10;10927;48064;false;Neutral
Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain????… https://t.co/cxhgYaxiek;03-31-2017 01:43:35;13485;59387;false;Neutral
...and job losses. American companies must be prepared to look at other alternatives.;03-30-2017 22:16:50;7587;42307;false;Neutral
Where are @RepMarkMeadows @Jim_Jordan and @Raul_Labrador?#RepealANDReplace #Obamacare;03-30-2017 21:21:50;5895;30401;false;Neutral
"The Freedom Caucus will hurt the entire Republican agenda if they don't get on the team &amp; fast. We must fight them &amp; Dems in 2018!";03-30-2017 13:07:42;13845;60193;false;Neutral
Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening session??… https://t.co/ooF2ediqSt;03-29-2017 21:39:01;8686;40545;false;Neutral
A NEW ERA IN AMERICAN ENERGY! #MadeInTheUSA????Watch here: https://t.co/EG02Fdlkba https://t.co/XT12jqoIqj;03-28-2017 21:48:40;9616;45784;false;Neutral
Watch @foxandfriends now on Podesta and Russia!;03-28-2017 11:16:44;9248;47086;false;Neutral
Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S.  JOBS! JOBS! JOBS!;03-28-2017 10:36:02;23340;109338;false;Neutral
The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry we are in very  good shape!;03-28-2017 02:03:17;16103;80864;false;Neutral
Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.;03-25-2017 14:41:14;10116;51247;false;Neutral
The irony is that the Freedom Caucus which is very pro-life and against Planned Parenthood allows P.P. to continue if they stop this plan!;03-24-2017 12:23:00;13364;61991;false;Neutral
Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/03e4YBIWr0 #PassTheBill #MAGA????… https://t.co/3swdFWGQtP;03-21-2017 17:02:31;6104;36015;false;Neutral
What about all of the contact with the Clinton campaign and the Russians? Also is it true that the DNC would not let the FBI in to look?;03-20-2017 13:14:49;21762;82212;false;Neutral
#ICYMI: Weekly Address ??https://t.co/ckVx2zgA1x https://t.co/dTGZLvlsGv;03-19-2017 20:20:22;7472;36626;false;Neutral
"...vast sums of money to NATO &amp; the United States must be paid more for the powerful and very expensive defense it provides to Germany!";03-18-2017 13:23:37;19439;86753;false;Neutral
Despite what you have heard from the FAKE NEWS I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless Germany owes.....;03-18-2017 13:15:41;21088;95449;false;Neutral
The President Changed. So Has Small Businesses' Confidencehttps://t.co/daTGjPmYeJ;03-17-2017 14:07:26;11473;51602;false;Neutral
"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!";03-17-2017 13:07:15;20995;89407;false;Neutral
RT @foxandfriends: FOX NEWS ALERT: Jihadis using religious visa to enter US experts warn (via @FoxFriendsFirst) https://t.co/pwXeR9OMQC;03-17-2017 12:34:17;11472;0;true;Neutral
RT @foxandfriends: VIDEO: Rep. Scalise — GOP agrees on over 85 percent of health care bill https://t.co/05dtfjAUbx;03-17-2017 12:30:25;3436;0;true;Neutral
RT @FoxNews: Jobs created in February. https://t.co/sOaMDxxTA8;03-17-2017 12:20:22;7649;0;true;Neutral
JOBS JOBS JOBS! https://t.co/wAkQMKdPXA;03-14-2017 15:00:25;24676;99054;false;Neutral
Meeting w/ Washington D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here… https://t.co/mg0A4Hq3bD;03-13-2017 22:54:16;8053;48515;false;Neutral
"Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:… https://t.co/1cQI0ZBUv8";03-13-2017 17:20:15;6846;39015;false;Neutral
Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA??????https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j;3.10.2017 15:40;8650;42988;false;Neutral
"On International Women's Day join me in honoring the critical role of women here in America &amp; around the world.";3.8.2017 11:13;21689;115070;false;Neutral
I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!;3.8.2017 0:14;15496;81422;false;Neutral
I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!;3.7.2017 13:46;23777;124413;false;Neutral
Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?;3.5.2017 11:32;24515;96318;false;Neutral
"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!";3.4.2017 11:49;36359;123508;false;Neutral
Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times and 4 times last year alone.;3.4.2017 11:42;37452;121080;false;Neutral
"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!";3.4.2017 11:35;50573;143525;false;Neutral
The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......;3.4.2017 11:26;24412;88057;false;Neutral
Weekly AddressJoin me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp;3.3.2017 16:41;10173;53969;false;Neutral
Nick Adams new book Green Card Warrior is a must read. The merit-based system is the way to go. Canada Australia! @foxandfriends;3.3.2017 12:00;13812;66624;false;Neutral
#JointSession #MAGA????https://t.co/RDO6Jt2pip;3.1.2017 1:42;10160;63709;false;Neutral
Join me live at 9:00 P.M. #JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU;3.1.2017 1:30;7388;54871;false;Neutral
Big dinner with Governors tonight at White House. Much to be discussed including healthcare.;02-26-2017 20:13:52;15716;105941;false;Neutral
Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC;02-25-2017 18:12:25;10068;45735;false;Neutral
Going to CPAC!;02-24-2017 13:49:27;8911;71701;false;Neutral
Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!;02-24-2017 00:06:44;8265;58140;false;Neutral
Just named General H.R. McMaster National Security Advisor.;02-20-2017 21:00:37;15766;106326;false;Neutral
"My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.";02-19-2017 21:57:01;26224;112115;false;Neutral
Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne Florida. A lot to talk about!;02-18-2017 13:51:20;15213;99263;false;Neutral
Looking forward to the Florida rally tomorrow. Big crowd expected!;02-18-2017 00:02:58;14143;99028;false;Neutral
Join me at 11:00am:Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM;02-17-2017 15:34:14;9912;56533;false;Neutral
General Keith Kellogg who I have known for a long time is very much in play for NSA - as are three others.;02-17-2017 13:16:22;10955;69643;false;Neutral
Going to Charleston South Carolina in order to spend time with Boeing and talk jobs! Look forward to it.;02-17-2017 11:38:20;14334;99095;false;Neutral
Despite the long delays by the Democrats in finally approving Dr. Tom Price the repeal and replacement of ObamaCare is moving fast!;02-17-2017 10:13:32;17252;102948;false;Neutral
'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh;02-16-2017 23:44:54;18722;93656;false;Neutral
The spotlight has finally been put on the low-life leakers! They will be caught!;02-16-2017 12:02:59;25247;126205;false;Neutral
Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace https://t.co/dmHL7xIEQv;02-15-2017 21:34:05;14576;58732;false;Neutral
Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!Tickets:… https://t.co/OigfXFECPp;02-15-2017 19:45:16;17852;72138;false;Neutral
"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!";02-15-2017 13:13:10;31903;128448;false;Neutral
"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA";02-15-2017 12:28:37;16346;77692;false;Neutral
"Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia";02-15-2017 12:19:18;21143;80376;false;Neutral
"Obamacare continues to fail. Humana to pull out in 2018. Will repeal replace &amp; save healthcare for ALL Americans. https://t.co/glWEQ0lNR4";02-14-2017 22:50:33;17872;87852;false;Neutral
#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D;2.12.2017 5:02;14676;62151;false;Neutral
I am so proud of my daughter Ivanka. To be abused and treated so badly by the media and to still hold her head so high is truly wonderful!;2.11.2017 23:00;28439;207438;false;Neutral
Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinz? earlier today. https://t.co/4JFhyYdeHO;2.10.2017 23:24;40351;160212;false;Neutral
SEE YOU IN COURT THE SECURITY OF OUR NATION IS AT STAKE!;2.9.2017 23:35;67448;237614;false;Neutral
Join us live in the Oval Office for the swearing in of our new Attorney General @SenatorSessions!LIVE:… https://t.co/QeW6vjog4A;2.9.2017 15:58;10756;71140;false;Neutral
Big increase in traffic into our country from certain areas while our people are far more vulnerable as we wait for what should be EASY D!;2.8.2017 17:41;17539;88547;false;Neutral
My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!;2.8.2017 15:51;27189;142427;false;Neutral
Will be interviewed on @oreillyfactor tonight at 8:00 P.M.;2.6.2017 16:27;6;18;false;Neutral
Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!;2.4.2017 3:07;27046;154637;false;Neutral
A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.;2.3.2017 12:51;41566;163923;false;Neutral
Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!;2.3.2017 11:34;32508;148912;false;Neutral
Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion;2.2.2017 11:39;24173;97481;false;Neutral
Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!;2.2.2017 11:34;39629;121480;false;Neutral
Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!;2.2.2017 3:06;20915;93611;false;Neutral
Join me live from the @WhiteHouse.https://t.co/LHOs4nAaGl;2.1.2017 1:01;6621;53239;false;Neutral
Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul;01-29-2017 23:28:50;16894;69207;false;Neutral
Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!;01-29-2017 15:03:58;59432;223856;false;Neutral
Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!;01-29-2017 13:00:32;22256;111984;false;Neutral
Today we remember the crew of the Space Shuttle Challenger 31 years later. #NeverForget https://t.co/OhshQsFRfl;01-28-2017 15:42:58;32623;170093;false;Neutral
Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk;01-27-2017 20:20:15;10718;57833;false;Neutral
"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change NOW!";01-27-2017 13:19:10;30604;160660;false;Neutral
@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK;01-26-2017 02:45:32;6455;44924;false;Neutral
Beginning today the United States of America gets back control of its borders. Full speech from today @DHSgov:… https://t.co/8aDaHsAhg9;01-26-2017 00:03:33;23095;109885;false;Neutral
I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.… https://t.co/4zuOrRdcoc;01-25-2017 22:05:59;12454;75988;false;Neutral
Big day planned on NATIONAL SECURITY tomorrow. Among many other things we will build the wall!;01-25-2017 02:37:48;53949;193872;false;Neutral
Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off… https://t.co/aOxmfO0vOK;01-24-2017 17:49:17;25694;131943;false;Neutral
"RT @WhiteHouse: ""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America.""…";01-21-2017 23:54:31;28013;0;true;Neutral
TO ALL AMERICANS????https://t.co/D7Es6ie4fY;01-20-2017 18:13:48;16522;92002;false;Neutral
So to all Americans in every city near and far small and large from mountain to mountain...https://t.co/cZKkrGXLSi;01-20-2017 18:00:43;14039;86467;false;Neutral
It is time to remember that...https://t.co/ZKyOiOor62;01-20-2017 17:58:24;9139;58946;false;Neutral
"We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!#InaugurationDay #MAGA????";01-20-2017 17:55:44;38092;161358;false;Neutral
We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!;01-20-2017 17:54:36;37458;173821;false;Neutral
The forgotten men and women of our country will be forgotten no longer. From this moment on it’s going to be #AmericaFirst????;01-20-2017 17:54:00;34939;148031;false;Neutral
January 20th 2017 will be remembered as the day the people became the rulers of this nation again.;01-20-2017 17:53:17;60604;218555;false;Neutral
What truly matters is not which party controls our government but whether our government is controlled by the people.;01-20-2017 17:52:45;42790;180394;false;Neutral
power from Washington D.C. and giving it back to you the American People. #InaugurationDay;01-20-2017 17:51:58;18362;91143;false;Neutral
Today we are not merely transferring power from one Administration to another or from one party to another – but we are transferring...;01-20-2017 17:51:25;20125;109640;false;Neutral
Join me at 4pm over at the Lincoln Memorial with my family!#Inauguration2017 https://t.co/GQeQpJOgWz;01-19-2017 20:21:36;12297;66188;false;Neutral
On my way! #Inauguration2017 https://t.co/hOuMbxGnpe;01-19-2017 20:13:57;8884;56474;false;Neutral
the American people. I have no doubt that we will together MAKE AMERICA GREAT AGAIN!;01-19-2017 13:02:18;38818;159832;false;Neutral
Writing my inaugural address at the Winter White House Mar-a-Lago three weeks ago. Looking forward to Friday.… https://t.co/J0ojOXjrga;01-18-2017 17:33:25;21051;107464;false;Neutral
No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!;01-18-2017 13:06:58;10617;57294;false;Neutral
"country and with the massive cost reductions I have negotiated on military purchases and more I believe the people are seeing ""big stuff.""";01-17-2017 14:36:26;10419;56220;false;Neutral
With all of the jobs I am bringing back into the U.S. (even before taking office) with all of the new auto plants coming back into our.....;01-17-2017 14:30:19;11043;59063;false;Neutral
The same people who did the phony election polls and were so wrong are now doing approval rating polls. They are rigged just like before.;01-17-2017 13:11:56;24425;106609;false;Neutral
@levisteveholt: @realDonaldTrump I appreciate your use of Twitter to keep us informed and maintain transparency. Very dishonest media!;01-17-2017 01:42:18;12578;61205;false;Neutral
"Thank you to Bob Woodward who said ""That is a garbage document...it never should have been presented...Trump's right to be upset (angry)...";01-15-2017 20:04:38;16099;69696;false;Neutral
What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....;01-13-2017 11:22:38;12744;58039;false;Neutral
Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!;1.12.2017 17:41;19307;85951;false;Neutral
'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews https://t.co/d6daCFZHNh;1.11.2017 2:00;15013;45277;false;Neutral
RT @MichaelCohen212: I have never been to Prague in my life. #fakenews https://t.co/CMil9Rha3D;1.11.2017 1:35;11160;0;true;Neutral
An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf;1.9.2017 22:32;24973;123554;false;Neutral
It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants adding 2000 jobs. This after...;1.9.2017 14:14;23305;100861;false;Neutral
I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain a longtime U.S. ally is very special!;1.8.2017 2:07;17231;85216;false;Neutral
both countries will perhaps work together to solve some of the many great and pressing problems and issues of the WORLD!;1.7.2017 15:21;16259;69956;false;Neutral
Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!;1.6.2017 19:30;22189;96091;false;Neutral
"Wow the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine DJT. So much for....";1.6.2017 12:34;9331;39031;false;Neutral
and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE;1.6.2017 11:45;8277;41623;false;Neutral
The dishonest media does not report that any money spent on building the Great Wall (for sake of speed) will be paid back by Mexico later!;1.6.2017 11:19;19129;65840;false;Neutral
So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?;1.6.2017 0:40;20758;71070;false;Neutral
The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......;1.6.2017 0:30;18774;57162;false;Neutral
Toyota Motor said will build a new plant in Baja Mexico to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.;1.5.2017 18:14;32121;107842;false;Neutral
The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states it is for the people....;1.5.2017 13:25;16324;61944;false;Neutral
"Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement""";1.4.2017 18:52;17093;79498;false;Neutral
"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......";1.4.2017 13:27;10260;42611;false;Neutral
@DanScavino: Ford to scrap Mexico plant invest in Michigan due to Trump policieshttps://t.co/137nUo03Gl;1.3.2017 16:44;15571;52850;false;Neutral
With all that Congress has to work on do they really have to make the weakening of the Independent Ethics Watchdog as unfair as it;1.3.2017 15:03;10851;43062;false;Neutral
"China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade but won't help with North Korea. Nice!";1.2.2017 23:47;17507;64480;false;Neutral
"@CNN just released a book called ""Unprecedented"" which explores the 2016 race &amp; victory. Hope it does well but used worst cover photo of me!";1.2.2017 18:32;3948;13862;false;Neutral
"RT @DanScavino: On behalf of our next #POTUS &amp; @TeamTrump-#HappyNewYear AMERICA????https://t.co/Y6XDdijXeahttps://t.co/D8plL7xHqlhttps:…";1.1.2017 5:39;5548;0;true;Neutral
My Administration will follow two simple rules: https://t.co/ZWk0j4H8Qy;12-29-2016 14:54:21;11330;45609;false;Neutral
We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S. but.......;12-28-2016 14:19:46;30237;106626;false;Neutral
Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!;12-28-2016 14:07:13;31799;117900;false;Neutral
I gave millions of dollars to DJT Foundation raised or recieved millions more ALL of which is given to charity and media won't report!;12-27-2016 02:53:20;17414;71643;false;Neutral
The world was gloomy before I won - there was no hope. Now the market is up nearly 10% and Christmas spending is over a trillion dollars!;12-26-2016 23:32:28;30090;128341;false;Neutral
#MerryChristmas https://t.co/5GgDmJrGMS;12-25-2016 12:46:41;42571;151610;false;Neutral
As to the U.N. things will be different after Jan. 20th.;12-23-2016 20:14:34;33870;98907;false;Neutral
"The so-called ""A"" list celebrities are all wanting tixs to the inauguration but look what they did for Hillary NOTHING. I want the PEOPLE!";12-23-2016 01:59:58;31424;120217;false;Neutral
The resolution being considered at the United Nations Security Council regarding Israel should be vetoed....cont: https://t.co/s8rXKKZNF1;12-22-2016 13:37:04;10377;35766;false;Neutral
I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!;12-21-2016 13:29:38;20374;82587;false;Neutral
especially how to get people even with an unlimited budget out to vote in the vital swing states ( and more). They focused on wrong states;12-20-2016 13:09:18;8936;42412;false;Neutral
RT @DanScavino: #TrumpTrain???????????????????? https://t.co/qAQdBGEwSv;12-20-2016 01:31:21;9181;0;true;Neutral
#ThankYouTour2016 Tonight- Orlando Florida Tickets: https://t.co/JwQeccp79NTomorrow- Mobile AlabamaTickets:… https://t.co/Cq5AwcuzT9;12-16-2016 16:54:28;7043;27831;false;Neutral
Join me in Mobile Alabama on Sat. at 3pm! #ThankYouTour2016 Tickets: https://t.co/GGgbjl8Zo6 https://t.co/opKrWO4k0C;12-15-2016 22:27:16;5573;22280;false;Neutral
Join me this Saturday at Ladd–Peebles Stadium in Mobile Alabama! #ThankYouTour2016 Tickets:… https://t.co/1RFmKCMgyw;12-13-2016 21:33:53;6250;23396;false;Neutral
I will hold a press conference in the near future to discuss the business Cabinet picks and all other topics of interest. Busy times!;12-13-2016 04:41:33;10461;46885;false;Neutral
Presidency. Two of my children Don and Eric plus executives will manage them. No new deals will be done during my term(s) in office.;12-13-2016 04:32:01;9693;42985;false;Neutral
Even though I am not mandated by law to do so I will be leaving my busineses before January 20th so that I can focus full time on the......;12-13-2016 04:26:13;12083;55971;false;Neutral
I will be making my announcement on the next Secretary of State tomorrow morning.;12-13-2016 00:33:05;16675;63246;false;Neutral
#ThankYouTour2016 Tue: West Allis WI. Thur: Hershey PA. Fri: Orlando FL. Sat: Mobile AL. Tickets:… https://t.co/OJ8S7iVzFx;12.12.2016 22:25;7803;27048;false;Neutral
The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.;12.12.2016 13:26;16338;60204;false;Neutral
"Whether I choose him or not for ""State""- Rex Tillerson the Chairman &amp; CEO of ExxonMobil is a world class player and dealmaker. Stay tuned!";12.11.2016 15:29;12304;52460;false;Neutral
RT @FoxNewsSunday: Sunday-- our exclusive interview with President-elect @realDonaldTrump Watch on @FoxNews at 2p/10p ET Check your local…;12.10.2016 19:09;5874;0;true;Neutral
October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z;12.10.2016 19:09;7237;27721;false;Neutral
"RT @TrumpInaugural: Counting down the days until the swearing in of @realDonaldTrump &amp; @mike_pence. Check in here for the latest updates. #…";12.10.2016 18:41;6634;0;true;Neutral
A very interesting read. Unfortunately so much is true.https://t.co/ER2BoM765M;12.10.2016 14:14;12362;31500;false;Neutral
"I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!";12.10.2016 11:27;11255;49710;false;Neutral
"Join me live in Louisiana! Tomorrow we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL";12.9.2016 19:42;5347;23051;false;Neutral
On my way to Des Moines Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016;12.8.2016 22:55;4076;21863;false;Neutral
Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.;12.8.2016 21:15;20155;95348;false;Neutral
We pause today to remember the 2403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago...https://t.co/r5eRLR24Q3;12.7.2016 18:38;18545;77162;false;Neutral
Departing New York with General James 'Mad Dog' Mattis for tonight's rally in Fayetteville North Carolina! See you… https://t.co/Z8sgJBWI09;12.6.2016 21:17;14190;70289;false;Neutral
Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50000 new jobs....;12.6.2016 19:09;28709;88915;false;Neutral
Join me tonight in Fayetteville North Carolina at 7pm! #ThankYouTour2016 Tickets: https://t.co/79AHq3NC0v https://t.co/KoZCE7JeG7;12.6.2016 16:45;6525;26789;false;Neutral
Boeing is building a brand new 747 Air Force One for future presidents but costs are out of control more than $4 billion. Cancel order!;12.6.2016 13:52;42984;141634;false;Neutral
#ThankYouTour2016 12/6- North Carolinahttps://t.co/79AHq3NC0v12/8- Iowahttps://t.co/1IuRTVwMSx12/9- Michiga… https://t.co/vcQaIJ8qoB;12.5.2016 23:06;8156;27009;false;Neutral
"If the press would cover me accurately &amp; honorably I would have far less reason to ""tweet."" Sadly I don't know if that will ever happen!";12.5.2016 16:00;38653;141203;false;Neutral
these companies are able to move between all 50 states with no tax or tariff being charged. Please be forewarned prior to making a very ...;12.4.2016 12:21;10315;42184;false;Neutral
without retribution or consequence is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......;12.4.2016 11:57;12287;48467;false;Neutral
fires its employees builds a new factory or plant in the other country and then thinks it will sell its product back into the U.S.  ......;12.4.2016 11:49;11997;46329;false;Neutral
The U.S. is going to substantialy reduce taxes and regulations on businesses but any business that leaves our country for another country;12.4.2016 11:41;13697;53412;false;Neutral
"State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.";12.3.2016 19:09;9800;39057;false;Neutral
Heading to U.S. Bank Arena in Cincinnati Ohio for a 7pm rally. Join me! Tickets: https://t.co/HiWqZvHv6M;12.1.2016 22:52;5564;31256;false;Neutral
