text;created_at;retweet_count;favorite_count;is_retweet;sentiment
RT @LindseyGrahamSC: I support President Trump’s desire to re-enter the Paris Accord after the agreement becomes a better deal for America…;6.2.2017 10:34;7597;0;true;Positive
"RT @Reince45: Promise kept. @POTUS exits flawed #ParisAccord to seek better deal for U.S. workers &amp; economy. This WH will always put #Ameri…";6.2.2017 10:33;9027;0;true;Positive
RT @Jim_Jordan: President Trump did the right thing by withdrawing us from Paris treaty - it would hurt American companies and American wor…;6.2.2017 10:32;9485;0;true;Positive
RT @foxandfriends: Wall Street hits record highs after Trump pulls out of Climate pact https://t.co/PDmwj13Lus;6.2.2017 10:08;9639;0;true;Positive
MAKE AMERICA GREAT AGAIN!;6.2.2017 1:00;48844;165602;false;Positive
I will be announcing my decision on Paris Accord Thursday at 3:00 P.M.  The White House Rose Garden.  MAKE AMERICA GREAT AGAIN!;6.1.2017 1:05;17633;80485;false;Positive
It was an honor to welcome the Prime Minister of Vietnam Nguy?n Xuân Phúc to the @WhiteHouse this afternoon. https://t.co/6YbrIvJUCY;05-31-2017 21:52:54;7480;43852;false;Positive
I will be announcing my decision on the Paris Accord over the next few days. MAKE AMERICA GREAT AGAIN!;05-31-2017 13:08:41;14084;73547;false;Positive
"Hopefully Republican Senators good people all can quickly get together and pass a new (repeal &amp; replace) HEALTHCARE bill. Add saved $'s.";05-31-2017 13:05:14;12422;66248;false;Positive
"Who can figure out the true meaning of ""covfefe"" ???  Enjoy!";05-31-2017 10:09:22;85555;209543;false;Positive
RT @Scavino45: President Trump pays respects and  delivers #MemorialDay remarks at Arlington National Cemetery. https://t.co/D5rl948J6u;05-30-2017 14:00:50;6310;0;true;Positive
I look forward to paying my respects to our brave men and women on this Memorial Day at Arlington National Cemetery later this morning.;05-29-2017 12:36:37;15186;92882;false;Positive
"Today we remember the men and women who made the ultimate sacrifice in serving. Thank you God bless your families &amp; God bless the USA!";05-29-2017 12:35:34;36848;151852;false;Positive
Honoring the men and women who made the ultimate sacrifice in service to America. Home of the free because of the brave. #MemorialDay????;05-29-2017 12:11:59;26921;106579;false;Positive
The massive TAX CUTS/REFORM that I have submitted is moving along in the process very well actually ahead of schedule. Big benefits to all!;05-29-2017 00:07:01;15858;75896;false;Positive
I suggest that we add more dollars to Healthcare and make it the best anywhere. ObamaCare is dead - the Republicans will do much better!;05-28-2017 23:57:19;13708;70770;false;Positive
Just returned from Europe. Trip was a great success for America. Hard work but big results!;05-28-2017 12:10:43;14289;82738;false;Positive
Big win in Montana for Republicans!;05-28-2017 12:02:05;9739;64205;false;Positive
Just arrived in Italy after having a very successful NATO meeting in Brussels. Told other nations they must pay more not fair to  U.S.;05-28-2017 11:57:20;416;1889;false;Positive
Big win in Montana for Republicans! We;05-28-2017 11:57:20;428;1878;false;Positive
Just left the #G7Summit. Had great meetings on everything especially on trade where....;05-27-2017 16:16:47;8056;46903;false;Positive
Many NATO countries have agreed to step up payments considerably as they should. Money is beginning to pour in- NATO will be much stronger.;05-27-2017 10:03:12;16574;76409;false;Positive
Big G7 meetings today. Lots of very important matters under discussion. First on the list of course is terrorism. #G7Taormina;05-27-2017 09:58:37;9489;51123;false;Positive
On behalf of @FLOTUS Melania and myself thank you for a wonderful dinner and evening President Sergio Mattarella.… https://t.co/EhvWgjkRrY;05-26-2017 20:39:51;11987;62776;false;Positive
Thank you for your support. Together we will MAKE AMERICA SAFE AND GREAT AGAIN!#POTUSAbroad #USA???? https://t.co/42vCwr5GkA;05-25-2017 20:06:09;16733;73422;false;Positive
"RT @FLOTUS: Thank u to Queen Fabiola University Hospital! Enjoyed creating paper flowers with amazing patients &amp; getting a tour. #Brussels…";05-25-2017 14:33:51;10007;0;true;Positive
Thank you for the warm welcome to Brussels Belgium this afternoon! https://t.co/1AvYSameD4;05-24-2017 20:11:18;10949;57900;false;Positive
Honor of a lifetime to meet His Holiness Pope Francis. I leave the Vatican more determined than ever to pursue PEAC… https://t.co/Jhe7SROaxD;05-24-2017 12:20:07;25209;110689;false;Positive
All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.;05-23-2017 15:58:37;30140;120808;false;Positive
Thank you for such a wonderful and unforgettable visit Prime Minister @Netanyahu and @PresidentRuvi.;05-23-2017 15:43:16;9799;61159;false;Positive
We stand in absolute solidarity with the people of the United Kingdom. https://t.co/X6fUUxxYXE;05-23-2017 12:04:48;34384;142171;false;Positive
Prime Minister @Netanyahu and @PresidentRuvi- on behalf of @FLOTUS Melania and myself thank you for the invitation… https://t.co/Z5YCpaRV6t;05-22-2017 20:14:46;13640;67115;false;Positive
RT @FLOTUS: I had a wonderful time with the students at the American International School #Riyadh today. #SaudiaArabia https://t.co/AVzVV0W…;05-21-2017 11:15:30;19462;0;true;Positive
"Thank you to the BRAVE servicemen &amp; women who have served and continue to serve the United States- our true HEROES… https://t.co/ZTV9F639xM";05-20-2017 15:50:29;19476;79015;false;Positive
Great to be in Riyadh Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad https://t.co/JJOra0KfyR;05-20-2017 09:44:31;97922;104413;false;Positive
Getting ready for my big foreign trip. Will be strongly protecting American interests - that's what I like to do!;05-19-2017 14:24:08;20489;108289;false;Positive
President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeekProclamation??… https://t.co/EcCsGaizWu;05-19-2017 02:03:58;12661;56437;false;Positive
A great honor to welcome President Juan Manuel Santos of Colombia to the White House today!????????Joint Press Conf??… https://t.co/uWfiQEdsaY;05-18-2017 22:45:15;10016;52084;false;Positive
This is the single greatest witch hunt of a politician in American history!;05-18-2017 11:52:14;36875;123598;false;Positive
It was my great honor to deliver the #CGACommencement17 at the @USCGAcademy. CONGRATULATIONS to the Class of 2017!… https://t.co/ehQanQXiSy;05-17-2017 20:36:02;13549;69370;false;Positive
It was a great honor to welcome the President of Turkey Recep Tayyip Erdo?an to the @WhiteHouse today! https://t.co/4BWjOCgnNv;05-16-2017 19:38:42;19675;75883;false;Positive
"I have been asking Director Comey &amp; others from the beginning of my administration to find the LEAKERS in the intelligence community.....";05-16-2017 12:10:29;19953;80922;false;Positive
As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do facts pertaining....;05-16-2017 11:03:36;19636;77202;false;Positive
Today I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. #NationalPoliceWeekWatch… https://t.co/3EioVDCTqb;05-15-2017 19:54:09;11326;55356;false;Positive
Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! Happy #MothersDay;05-14-2017 15:13:45;21966;135259;false;Positive
I was thrilled to be back @LibertyU. Congratulations to the Class of 2017! This is your day and you've earned it.… https://t.co/87RYOPwBiY;05-13-2017 18:57:33;15678;72298;false;Positive
Will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. (Saturday night). Enjoy!;05-13-2017 17:54:31;7672;46104;false;Positive
Today I welcomed the Victory Christian Center School. Good luck @ the Team America Rocketry Challenge! #TARC Watch… https://t.co/wFrRsK2wuo;5.12.2017 21:16;10873;52673;false;Positive
Today @FLOTUS hosted a Military Mother's Day Event in the East Room of the WH. It was an honor to stop by say hel… https://t.co/wNVB0PYoef;5.12.2017 21:09;11970;56985;false;Positive
"...Maybe the best thing to do would be to cancel all future ""press briefings"" and hand out written responses for the sake of accuracy???";5.12.2017 12:07;18824;81862;false;Positive
As a very active President with lots of things happening it is not possible for my surrogates to stand at podium with perfect accuracy!....;5.12.2017 11:59;13334;62986;false;Positive
"caught he cried like a baby and begged for forgiveness...and now he is judge &amp; jury. He should be the one who is investigated for his acts.";5.10.2017 12:39;13771;61884;false;Positive
years as a pol in Connecticut Blumenthal would talk of his great bravery and conquests in Vietnam - except he was never there. When....;5.10.2017 12:30;14579;56941;false;Positive
"Watching Senator Richard Blumenthal speak of Comey is a joke. ""Richie"" devised one of the greatest military frauds in U.S. history. For....";5.10.2017 12:24;15037;57754;false;Positive
Comey lost the confidence of almost everyone in Washington Republican and Democrat alike. When things calm down they will be thanking me!;5.10.2017 11:27;18002;74805;false;Positive
"RT @DRUDGE_REPORT: MEXICO 2ND DEADLIEST COUNTRY; TOPS AFGHAN IRAQ... https://t.co/i4FtSpLiHV";5.10.2017 11:21;7297;0;true;Positive
James Comey will be replaced by someone who will do a far better job bringing back the spirit and prestige of the FBI.;5.10.2017 11:19;18385;80064;false;Positive
"Cryin' Chuck Schumer stated recently ""I do not have confidence in him (James Comey) any longer."" Then acts so indignant.  #draintheswamp";5.10.2017 2:42;29846;96844;false;Positive
It was an honor to welcome the Teachers of the Year to the WH last month. Today we honor and thank all teachers!… https://t.co/sAUJfIZCwR;5.9.2017 17:19;9988;53028;false;Positive
Honored to welcome Georgia Prime Minister Giorgi Kvirikashvili to the @WhiteHouse today with @VP Mike Pence.… https://t.co/ohXXgTNtWB;5.8.2017 17:42;6842;35879;false;Positive
Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!;5.8.2017 11:32;10448;51262;false;Positive
RT @IsraeliPM: PM Benjamin Netanyahu at  weekly Cabinet meeting:In two weeks Israel will host @POTUS Trump on his first trip as President…;5.8.2017 11:23;5800;0;true;Positive
Congratulations to Emmanuel Macron on his big win today as the next President of France. I look very much forward to working with him!;5.7.2017 19:22;22692;80945;false;Positive
Great jobs report today - It is all beginning to work!;5.5.2017 23:34;12727;70188;false;Positive
Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.;5.5.2017 19:13;12912;63624;false;Positive
Big win in the House - very exciting! But when everything comes together with the inclusion of Phase 2 we will have truly great healthcare!;5.5.2017 12:52;10182;54711;false;Positive
"An honor to welcome PM of Australia @TurnbullMalcolm to America &amp; join him in marking the 75th Anniversary of the… https://t.co/foMUec7EAE";5.5.2017 6:16;7146;38682;false;Positive
"It was a GREAT day for the United States of America! This is a great plan that is a repeal &amp; replace of ObamaCare.… https://t.co/0TnmLn55Lm";5.5.2017 2:55;12850;59214;false;Positive
If victorious Republicans will be having a big press conference at the beautiful Rose Garden of the White House immediately after vote!;5.4.2017 18:07;8492;49494;false;Positive
Beautiful evening with Religious Leaders here at the WH last night. Join us now for a #NationalDayofPrayer LIVE:… https://t.co/b8j1tWZJuv;5.4.2017 15:26;8249;37555;false;Positive
RT @foxandfriends: President Trump to sign an executive order on religious liberty today the National Day of Prayer | @kevincorke https://…;5.4.2017 11:09;10263;0;true;Positive
...allegations of unmasking Trump transition officials. Not good!;5.4.2017 10:49;9525;40980;false;Positive
An honor to host President Mahmoud Abbas at the WH today. Hopefully something terrific could come out it between th… https://t.co/eyHLFZbKhn;5.3.2017 22:01;6611;28769;false;Positive
It was an honor to stop by a #SchoolChoice event hosted by @VP Pence and @usedgov Secretary @BetsyDeVosED at the… https://t.co/B8VxVsYNHA;5.3.2017 20:57;8738;41938;false;Positive
Congratulations to the winners of the Commander-in-Chief's Trophy the great Air Force Falcons! Watch:… https://t.co/HyxxFCfaUh;5.2.2017 21:08;8292;42230;false;Positive
"This month we celebrate the contributions of Asian Americans &amp; Pacific Islanders that enrich our Nation. https://t.co/rEJi9ahOaY";5.1.2017 19:29;7137;36229;false;Positive
The Democrats without a leader have become the party of obstruction.They are only interested in themselves and not in what's best for U.S.;04-30-2017 12:09:04;24380;95028;false;Positive
Big excitement last night in the Great State of Pennsylvania! Fantastic crowd and people. MAKE AMERICA GREAT AGAIN!;04-30-2017 12:05:31;11579;67068;false;Positive
I will be interviewed on @FaceTheNation this morning at 10:00 A.M. Have a great day!;04-30-2017 11:33:12;5813;39339;false;Positive
"Mainstream (FAKE) media refuses to state our long list of achievements including 28 legislative signings strong borders &amp; great optimism!";04-29-2017 17:39:48;19990;79930;false;Positive
Looking forward to RALLY in the Great State of Pennsylvania tonight at 7:30. Big crowd big energy!;04-29-2017 15:35:26;10293;59362;false;Positive
".@LouDobbs just stated that ""President Trump's successes are unmatched in recent presidential history""  Thank you Lou!";04-29-2017 02:40:11;15086;72825;false;Positive
RT @foxnation: . @TuckerCarlson : #Dems Don't Really Believe #Trump Is a Pawn of #Russia - That's Just Their Political Tool  https://t.co/K…;04-29-2017 02:34:33;7067;0;true;Positive
I will be interviewed by @MarthaMaccallum on @FoxNews tonight at 7pm. Enjoy!;04-28-2017 22:31:25;5280;35278;false;Positive
We are making tremendous progress with the V. A. There has never been so much done so quickly and we have just started. We love our VETS!;04-28-2017 12:15:59;15697;80605;false;Positive
Today I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:… https://t.co/UQ6VNCyhlj;04-27-2017 22:43:19;10913;47053;false;Positive
.@FLOTUS Melania and I were honored to welcome Argentina President @MauricioMacri and First Lady Juliana Awada to t… https://t.co/gR3EPznu1H;04-27-2017 18:59:31;11929;53239;false;Positive
Democrats used to support border security — now they want illegals to pour through our borders.;04-27-2017 14:39:04;14266;58667;false;Positive
What's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats.;04-27-2017 14:37:51;13824;60019;false;Positive
I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!;04-27-2017 14:37:30;13141;60294;false;Positive
...subject to the fact that if we do not reach a fair deal for all we will then terminate NAFTA. Relationships are good-deal very possible!;04-27-2017 11:21:20;10122;49242;false;Positive
"A great great honor to welcome &amp; recognize the National Teacher of the Year as well as the Teacher of the Year fro… https://t.co/pUGl7RDoVX";04-26-2017 22:27:29;9593;48969;false;Positive
HAPPY BIRTHDAY to our @FLOTUS Melania! https://t.co/rYYp51mxDQ https://t.co/np7KYHglSv;04-26-2017 14:53:26;18178;84792;false;Positive
'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'Executive Order:… https://t.co/LVMjZ9Ax0U;04-25-2017 23:32:13;8885;39714;false;Positive
Proud of @IvankaTrump for her leadership on these important issues. Looking forward to hearing her speak at the W20! https://t.co/e6Uajrm8zp;04-25-2017 11:23:08;6673;38213;false;Positive
The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If;04-24-2017 12:28:01;11354;51718;false;Positive
"...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me &amp; 53% said strong leader.";04-23-2017 19:55:04;11947;60868;false;Positive
Thank you Lake Worth Florida. @foxandfriends;04-23-2017 14:07:52;4844;34704;false;Positive
Very interesting election currently taking place in France.;04-23-2017 14:05:07;17186;63159;false;Positive
I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!;04-22-2017 21:49:10;18191;89211;false;Positive
Today on Earth Day we celebrate our beautiful forests lakes and land. We stand committed to preserving the natural beauty of our nation.;04-22-2017 19:01:59;14707;80115;false;Positive
Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.;04-22-2017 16:15:01;16988;74989;false;Positive
Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!;04-22-2017 16:05:37;10446;61868;false;Positive
After 5 SB victories since 2002 it was my honor to give Bob Kraft Coach Belichick and the players their first to… https://t.co/UZPKjqoGZY;04-22-2017 03:38:00;10397;54523;false;Positive
WELCOME HOME AYA!#GodBlessTheUSA???? https://t.co/CR4I8dvunc;04-21-2017 20:22:14;19562;76038;false;Positive
A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference… https://t.co/lJAvEZJV1F;04-20-2017 21:35:05;7010;37208;false;Positive
A great honor to host the @SuperBowl Champion New England @Patriots at the White House today. Congratulations!… https://t.co/tQ5XEPaIxn;04-20-2017 01:34:10;9723;49049;false;Positive
"Today I signed the Veterans (OUR HEROES) Choice Program Extension &amp; Improvement Act @ the @WhiteHouse. #S544 Watch… https://t.co/0sMv4sPrmf";04-19-2017 20:26:45;10614;48196;false;Positive
"Despite major outside money FAKE media support and eleven Republican candidates BIG ""R"" win with runoff in Georgia. Glad to be of help!";04-19-2017 04:09:17;15355;77097;false;Positive
I will be interviewed on @foxandfriends by @ainsleyearhardt starting at 6:00 A.M. Enjoy!;04-18-2017 09:48:10;4683;33641;false;Positive
See you tomorrow Wisconsin!'Trump spurs small-business optimism in Milwaukee area'https://t.co/JUxhO3oqjO;04-17-2017 22:41:53;8319;42213;false;Positive
TRUMP APPROVAL HITS 50%https://t.co/vjZkGTyQb9;04-17-2017 22:38:30;10793;56216;false;Positive
RT @DRUDGE_REPORT: TRUMP APPROVAL HITS 50% https://t.co/TruX3WzR3U;04-17-2017 13:35:27;7632;0;true;Positive
The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals allow illegal immigration and raise taxes!;04-17-2017 13:31:03;19415;61174;false;Positive
"A great book for your reading enjoyment: ""REASONS TO VOTE FOR DEMOCRATS"" by Michael J. Knowles.";04-17-2017 12:13:17;12663;53324;false;Positive
Our military is building and is rapidly becoming stronger than ever before. Frankly we have no choice!;04-16-2017 13:41:47;20803;104462;false;Positive
Happy Easter to everyone!;04-16-2017 12:24:49;40671;186323;false;Positive
It was a great honor to welcome Atlanta's heroic first responders to the White House this afternoon! https://t.co/ZtC14AJ0xs;04-13-2017 19:21:07;13013;75042;false;Positive
"Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses &amp; there will be lasting peace!";04-13-2017 13:16:30;24326;111648;false;Positive
I have great confidence that China will properly deal with North Korea. If they are unable to do so the U.S. with its allies will! U.S.A.;04-13-2017 13:08:20;28207;113289;false;Positive
One by one we are keeping our promises - on the border on energy on jobs on regulations. Big changes are happening!;4.12.2017 23:10;17816;95427;false;Positive
"Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share &amp; focus on… https://t.co/G9TdjWezmH";4.12.2017 21:48;10724;52838;false;Positive
"Great win in Kansas last night for Ron Estes easily winning the Congressional race against the Dems who spent heavily &amp; predicted victory!";4.12.2017 12:37;13165;72078;false;Positive
I will be interviewed by @MariaBartiromo at 6:00 A.M. @FoxBusiness. Enjoy!;4.12.2017 3:16;6222;40874;false;Positive
"Great Strategic &amp; Policy CEO Forum today with my Cabinet Secretaries and top CEO's from around the United States.… https://t.co/pmGIL08OpP";4.11.2017 20:27;8723;43875;false;Positive
"Ron Estes is running TODAY for Congress in the Great State of Kansas. A wonderful guy I need his help on Healthcare &amp; Tax Cuts (Reform).";4.11.2017 12:59;12262;58666;false;Positive
Happy Passover to everyone celebrating in the United States of America Israel and around the world. #ChagSameach;4.10.2017 23:56;16731;89320;false;Positive
Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for Americ… https://t.co/RM9lfTaePS;4.10.2017 21:59;15760;79752;false;Positive
Thank you @USNavy! #USA https://t.co/oD7L8vPgjq;4.10.2017 1:35;14540;71754;false;Positive
...confidence that President Al Sisi will handle situation properly.;4.9.2017 15:21;10391;56646;false;Positive
Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!;4.8.2017 19:58;18538;101425;false;Positive
The reason you don't generally hit runways is that they are easy and inexpensive to quickly fix (fill in and top)!;4.8.2017 19:00;11769;61631;false;Positive
Congratulations to our great military men and women for representing the United States and the world so well in the Syria attack.;4.8.2017 14:54;27363;135259;false;Positive
...goodwill and friendship was formed but only time will tell on trade.;4.8.2017 14:51;7231;48718;false;Positive
It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...;4.8.2017 14:50;10521;67145;false;Positive
RT @IvankaTrump: Very proud of Arabella and Joseph for their performance in honor of President Xi Jinping and Madame Peng Liyuan's official…;4.7.2017 23:22;15195;0;true;Positive
It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS @VP… https://t.co/u5AI1pupVV;4.6.2017 18:30;10767;60570;false;Positive
"I am deeply committed to preserving our strong relationship &amp; to strengthening America's long-standing support for… https://t.co/GxrOR3ALCE";4.5.2017 21:18;13159;67325;false;Positive
"Great to talk jobs with #NABTU2017. Tremendous spirit &amp; optimism - we will deliver! https://t.co/6lRuQZZHrc";4.4.2017 21:03;9150;49321;false;Positive
"Thank you Sean McGarvey &amp; the entire Governing Board of Presidents for honoring me w/an invite to speak. #NABTU2017… https://t.co/dJlZvlq6Tj";4.4.2017 19:38;9447;48800;false;Positive
RT @DRUDGE_REPORT: RICE ORDERED SPY DOCS ON TRUMP? https://t.co/bL2nZRFxk9;4.4.2017 12:39;11466;0;true;Positive
It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership betwe… https://t.co/9mRaGvcPHz;4.3.2017 19:39;13265;58198;false;Positive
Getting ready to meet President al-Sisi of Egypt. On behalf of the United States I look forward to a long and wonderful relationship.;4.3.2017 16:00;12841;76027;false;Positive
".@FoxNews from multiple sources: ""There was electronic surveillance of Trump and people close to Trump. This is unprecedented."" @FBI";4.3.2017 12:51;22045;69597;false;Positive
"Melania and I are honored to light up the @WhiteHouse this evening for #WorldAutismAwarenessDay. Join us &amp; #LIUB.… https://t.co/tR3hqqyWvv";4.3.2017 0:58;25161;113112;false;Positive
Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst???? https://t.co/AQQzmt10x7;4.1.2017 22:21;13760;53703;false;Positive
"Wow @FoxNews just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked....";4.1.2017 16:50;16136;61205;false;Positive
"...use subsidies to buy health plans."" In other words Ocare is dead. Good things will happen however either with Republicans or Dems.";4.1.2017 16:06;10001;51102;false;Positive
RT @DanScavino: .@POTUS @realDonaldTrump signs executive orders on trade that will set the stage for revival in American manufacturing. #Am…;4.1.2017 15:35;7035;0;true;Positive
'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' ??… https://t.co/cVWXOa1MjY;03-31-2017 19:37:00;9595;44123;false;Positive
It is an exciting time for our country!#WeeklyAddress #ConfirmGorsuch https://t.co/tP4bkvTOBq;03-31-2017 18:30:38;13694;58319;false;Positive
Great meeting with a wonderful woman today former Secretary of State Condoleezza Rice! #USA???? https://t.co/ZuriIC3YwG;03-31-2017 17:28:44;10435;57145;false;Positive
It was an honor to welcome the Prime Minister of Denmark Lars Løkke Rasmussen {@larsloekke} to the @WhiteHouse yes… https://t.co/N1g0TiVnSp;03-31-2017 14:35:47;6903;40720;false;Positive
"If @RepMarkMeadows @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform.";03-30-2017 21:20:44;7722;38242;false;Positive
"If @RepMarkMeadows @Jim_Jordan and Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform.";03-30-2017 21:18:57;348;1550;false;Positive
Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare. https://t.co/Y2vTnIBTBZ;03-30-2017 21:17:30;6645;31807;false;Positive
Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day.#ThankAVeteran… https://t.co/deOHapcV4J;03-30-2017 02:12:09;16788;73882;false;Positive
.@FLOTUS Melania and I were honored to stop by the Women's Empowerment  Panel this afternoon at the @WhiteHouse.… https://t.co/phLPw8lgTu;03-29-2017 23:58:11;10386;54285;false;Positive
"It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence &amp; Attorney General Sessions. THANK YOU fo… https://t.co/VHzTB4c69h";03-28-2017 20:57:17;7082;39199;false;Positive
The failing @NYTimes would do much better if they were honest! https://t.co/ATy8R3knS2;03-28-2017 15:26:23;13142;56580;false;Positive
The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!;03-28-2017 01:41:15;9632;52179;false;Positive
"...money to Bill the Hillary Russian ""reset"" praise of Russia by Hillary or Podesta Russian Company. Trump Russia story is a hoax. #MAGA!";03-28-2017 01:35:35;19170;69350;false;Positive
"Why isn't the House Intelligence Committee looking into the Bill &amp; Hillary deal that allowed big Uranium to go to Russia Russian speech....";03-28-2017 01:26:04;26423;89095;false;Positive
General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.;03-27-2017 01:04:42;21319;108475;false;Positive
"Democrats are smiling in D.C. that the Freedom Caucus with the help of Club For Growth and Heritage have saved Planned Parenthood &amp; Ocare!";03-26-2017 12:21:58;15590;64422;false;Positive
Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!;03-25-2017 22:37:02;21430;117494;false;Positive
Happy #MedalOfHonorDay to our heroes! ??https://t.co/juAB1RmMh0 https://t.co/Sw5ea1OwUf;03-25-2017 13:29:17;14139;68302;false;Positive
"Today I was thrilled to announce a commitment of $25 BILLION &amp; 20K AMERICAN JOBS over the next 4 years. THANK YOU… https://t.co/nWJ1hNmzoR";03-24-2017 17:59:42;20212;89339;false;Positive
Today I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A grea… https://t.co/GWNo2XAueg;03-24-2017 17:03:46;12933;66692;false;Positive
It was an honor to welcome so many truckers and trucking industry leaders to the @WhiteHouse today! https://t.co/M1veooVBNE;03-23-2017 22:19:43;16516;77882;false;Positive
"We are taking action to #RepealANDReplace #Obamacare! Contact your Rep &amp; tell them you support #AHCA. #PassTheBill… https://t.co/5lsrDJXfzb";03-23-2017 16:07:55;9250;41226;false;Positive
Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.;03-23-2017 01:33:54;19750;117705;false;Positive
RT @mitchellvii: Trump always ends up being right.  It's almost a little freaky.;03-23-2017 01:04:32;18742;0;true;Positive
RT @mitchellvii: EXACTLY AS I SAID - House Intel Chair: We Cannot Rule Out Sr. Obama Officials Were Involved in Trump Surveillance https://…;03-23-2017 01:03:18;13778;0;true;Positive
"Today on #NationalAgDay we honor our great American farmers &amp; ranchers. Their hard work &amp; dedication are ingrained… https://t.co/IpGRhly2zj";03-21-2017 18:12:05;14861;67189;false;Positive
Honored to sign S.442 today. With this legislation we support @NASA's scientists engineers and astronauts in the… https://t.co/Z5VwluvJQx;03-21-2017 17:33:23;14933;66831;false;Positive
Thank you Louisville Kentucky. Together we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/qGgWEWUvek;03-21-2017 02:18:20;14694;76178;false;Positive
Thank you Louisville Kentucky- on my way! #MAGA???? https://t.co/3QsBsib6kt;03-20-2017 23:03:36;11182;61295;false;Positive
"Congratulations Eric &amp; Lara. Very proud and happy for the two of you! https://t.co/s0T3cTQc40";03-20-2017 17:15:18;13712;101328;false;Positive
Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY;03-17-2017 15:39:10;8244;46668;false;Positive
RT @AmericaFirstPol: MAJOR IMPACT: @POTUS Trump is 50 Days in and moving swiftly to get America back on the right track. #MAGA https://t.c…;03-17-2017 12:26:12;6006;0;true;Positive
Happy Lá Fheile Phadraig to all of my great Irish friends!;03-17-2017 12:12:04;12118;68486;false;Positive
"My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!";03-16-2017 22:43:32;10595;64627;false;Positive
Great progress on healthcare. Improvements being made - Republicans coming together!;03-16-2017 21:54:02;11256;70239;false;Positive
RT @USHCC: USHCC was delighted to host @IvankaTrump for a roundtable discussion w/ Hispanic women biz owners today in Washington #USHCCLegi…;03-16-2017 21:43:07;7391;0;true;Positive
An honor to welcome the Taoiseach of Ireland @EndaKennyTD to the @WhiteHouse today with @VP Pence. ???????? https://t.co/J3iTl2iSiQ;03-16-2017 20:09:38;10786;53018;false;Positive
A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: https://t.co/9lxx1iQo7m;03-16-2017 15:52:22;14546;68627;false;Positive
Thank you Nashville Tennessee! https://t.co/6snvQ0DzXN;03-16-2017 04:20:41;15166;80319;false;Positive
